payment_id,bill_id,member_id,payment_date,payment_amount,payment_mode,payment_status
PA005362,BI005362,M000361,2025-05-30,2252.57,Wallet,Success
PA005363,BI005363,M001485,2024-03-18,1458.91,Wallet,Success
PA005364,BI005364,M001362,2024-05-24,4324.39,UPI,Success
PA005365,BI005365,M001109,2025-09-10,3358.96,Debit Card,Success
PA005366,BI005366,M000776,2024-10-16,1139.76,Net Banking,Success
PA005367,BI005367,M000896,2025-04-05,5245.83,,Success
PA005368,BI005368,M001587,2024-09-11,4107.98,Net Banking,Success
PA005369,BI005369,M001413,2024-06-04,3012.0,Cash,Success
PA005370,BI005370,M002120,2025-01-04,1243.61,Credit Card,Success
PA005371,BI005371,M000892,2025-01-03,4694.28,Credit Card,Success
PA005372,BI005372,M001568,2024-09-01,3787.6,,Success
PA005373,BI005373,M002075,2024-08-27,2514.56,Cash,Success
PA005374,BI005374,M001829,2024-07-20,2570.57,Cash,Success
PA005375,BI005375,M001066,2024-12-10,4943.48,UPI,Success
PA005376,BI005376,M001024,2025-01-19,3375.71,Credit Card,Success
PA005377,BI005377,M000196,2024-07-04,1921.23,Net Banking,Success
PA005378,BI005378,M000469,2024-02-11,3315.62,Net Banking,Success
PA005379,BI005379,M002074,2024-05-31,4225.93,Cash,Success
PA005380,BI005380,M001673,2025-08-05,3674.56,Wallet,Success
PA005381,BI005381,M001466,2025-09-28,1233.8,Cash,Success
PA005382,BI005382,M002136,2024-11-26,3759.86,Credit Card,Success
PA005383,BI005383,M001212,2024-06-27,4358.46,Net Banking,Success
PA005384,BI005384,M001083,2025-07-27,3786.15,Debit Card,Success
PA005385,BI005385,M000492,2025-03-03,3733.22,Net Banking,Success
PA005386,BI005386,M001497,2025-03-15,1534.62,Debit Card,Success
PA005387,BI005387,M001419,2025-09-25,3844.18,Cash,Success
PA005388,BI005388,M000292,2024-06-16,3151.07,Debit Card,Success
PA005389,BI005389,M000405,2025-12-18,1195.7,Cash,Failed
PA005390,BI005390,M000556,2025-03-09,-4488.28,Net Banking,Success
PA005391,BI005391,M001285,2024-10-06,3212.67,UPI,Success
PA005392,BI005392,M001245,2024-08-05,2758.11,Cash,Success
PA005393,BI005393,M002158,2025-05-15,1868.9,Debit Card,Success
PA005394,BI005394,M001939,2025-02-26,4407.63,Debit Card,Success
PA005395,BI005395,M001939,2024-08-24,4812.26,Wallet,Success
PA005396,BI005396,M001040,2024-09-15,4239.89,UPI,Success
PA005397,BI005397,M001494,2024-06-21,3143.9,Credit Card,Success
PA005398,BI005398,M000668,2024-03-24,2240.0,Cash,Success
PA005399,BI005399,M001064,2024-01-23,-4312.73,Net Banking,Success
PA005400,BI005400,M000430,2025-08-14,4394.13,Net Banking,Success
PA005401,BI005401,M002059,2024-02-08,2466.22,Debit Card,Success
PA005402,BI005402,M002143,2024-10-20,4842.6,Debit Card,Success
PA005403,BI005403,M002222,2025-05-14,5036.59,Net Banking,Success
PA005404,BI005404,M000275,2024-05-26,3442.8,UPI,Success
PA005405,BI005405,M001404,2025-12-23,3434.79,UPI,Success
PA005406,BI005406,M000075,2024-10-10,1191.87,Credit Card,Success
PA005407,BI005407,M001627,2025-02-03,3472.67,Cash,Success
PA005408,BI005408,M000127,2025-11-18,3040.9,Net Banking,Success
PA005409,BI005409,M000925,2025-11-06,1882.68,Net Banking,Success
PA005410,BI005410,M001477,2025-02-14,1547.69,Cash,Success
PA005411,BI005411,M001178,2024-02-21,2385.46,Credit Card,Success
PA005412,BI005412,M000584,2024-08-25,2448.89,Debit Card,Success
PA005413,BI005413,M000299,2025-10-14,2618.9,UPI,Success
PA005414,BI005414,M000585,2024-06-26,3582.25,Debit Card,Success
PA005415,BI005415,M001238,2025-07-30,4776.72,Net Banking,Success
PA005416,BI005416,M002218,2025-01-14,3759.54,Net Banking,Success
PA005417,BI005417,M002480,2025-10-15,4480.65,Wallet,Failed
PA005418,BI005418,M001445,2024-10-15,5263.67,Debit Card,Success
PA005419,BI005419,M002438,2025-07-03,1640.26,Cash,Success
PA005420,BI005420,M000229,2024-03-24,4525.35,Debit Card,Success
PA005421,BI005421,M000423,2024-05-07,4801.67,Cash,Success
PA005422,BI005422,M001910,2024-01-21,1427.48,,Success
PA005423,BI005423,M001933,2024-09-25,2151.12,Cash,Success
PA005424,BI005424,M001519,2025-09-21,2501.17,UPI,Success
PA005425,BI005425,M000428,2024-04-27,4563.19,Credit Card,Success
PA005426,BI005426,M001376,2024-08-06,3999.53,UPI,Success
PA005427,BI005427,M000546,2025-10-12,4492.83,UPI,Success
PA005428,BI005428,M002003,2025-08-09,2282.4,Wallet,Success
PA005429,BI005429,M000884,2025-06-03,4249.57,Credit Card,Success
PA005430,BI005430,M000896,2025-07-14,3701.42,Debit Card,Failed
PA005431,BI005431,M001869,2025-10-01,-3756.62,Wallet,Success
PA005432,BI005432,M000543,2024-11-11,3353.14,Debit Card,Success
PA005433,BI005433,M000126,2025-01-10,2192.89,Debit Card,Success
PA005434,BI005434,M002491,2024-10-10,1841.43,Debit Card,Success
PA005435,BI005435,M001755,2024-01-18,3325.12,Credit Card,Success
PA005436,BI005436,M000325,2024-06-07,3421.92,Debit Card,Success
PA005437,BI005437,M002031,2025-08-19,3851.98,Cash,Success
PA005438,BI005438,M001021,2025-06-11,1250.92,Wallet,Success
PA005439,BI005439,M001674,2024-05-01,1564.3,Debit Card,Success
PA005440,BI005440,M002029,2024-04-27,1343.51,Credit Card,Success
PA005441,BI005441,M001454,2025-12-17,4347.88,Credit Card,Success
PA005442,BI005442,M000496,2024-07-28,2696.19,Cash,Success
PA005443,BI005443,M001519,2025-11-11,874.06,Credit Card,Success
PA005444,BI005444,M001984,2024-04-10,2994.28,Wallet,Success
PA005445,BI005445,M001935,2024-01-22,2583.05,Net Banking,Success
PA005446,BI005446,M001649,2025-10-13,2353.02,Net Banking,Success
PA005447,BI005447,M000414,2025-11-01,3086.32,UPI,Success
PA005448,BI005448,M001001,2025-10-05,5409.77,Cash,Success
PA005449,BI005449,M001078,2025-06-29,3229.9,Net Banking,Success
PA005450,BI005450,M000660,2024-12-31,2449.83,UPI,Success
PA005451,BI005451,M001537,2024-12-03,3892.58,Wallet,Success
PA005452,BI005452,M001963,2025-09-26,1424.31,UPI,Refunded
PA005453,BI005453,M001786,2025-11-29,1804.32,Net Banking,Success
PA005454,BI005454,M001806,2024-11-01,3613.44,,Success
PA005455,BI005455,M001793,2024-06-12,2133.86,Wallet,Success
PA005456,BI005456,M001902,2025-05-04,4256.02,Credit Card,Success
PA005457,BI005457,M001777,2025-05-20,2257.82,Credit Card,Success
PA005458,BI005458,M000454,2024-06-15,2959.19,Credit Card,Success
PA005459,BI005459,M000080,2025-09-06,1522.49,Debit Card,Success
PA005460,BI005460,M000140,2025-10-31,869.13,Cash,Success
PA005461,BI005461,M000596,2025-04-07,1999.12,Cash,Success
PA005462,BI005462,M002468,2025-09-22,1739.14,Wallet,Success
PA005463,BI005463,M001627,2024-04-24,3479.21,UPI,Success
PA005464,BI005464,M001573,2024-04-01,2809.62,Credit Card,Success
PA005465,BI005465,M002438,2025-02-06,1795.1,Wallet,Success
PA005466,BI005466,M002220,2025-07-28,3037.03,Credit Card,Success
PA005467,BI005467,M002380,2025-01-23,3167.67,Cash,Success
PA005468,BI005468,M000797,2024-10-24,2270.13,,Success
PA005469,BI005469,M000332,2025-07-19,3927.34,UPI,Refunded
PA005470,BI005470,M000034,2024-04-13,2432.11,Debit Card,Failed
PA005471,BI005471,M002177,2025-08-26,1981.98,Wallet,Success
PA005472,BI005472,M002135,2025-12-25,3881.83,Credit Card,Failed
PA005473,BI005473,M001024,2025-08-03,3507.4,Cash,Success
PA005474,BI005474,M001651,2025-07-18,3747.8,UPI,Success
PA005475,BI005475,M000204,2025-06-10,2493.83,Debit Card,Success
PA005476,BI005476,M000040,2025-01-31,3212.79,UPI,Success
PA005477,BI005477,M002085,2024-03-19,2597.41,,Success
PA005478,BI005478,M000466,2025-12-26,1361.51,Credit Card,Success
PA005479,BI005479,M001228,2024-09-30,3284.17,Credit Card,Success
PA005480,BI005480,M001672,2024-05-12,2924.17,Wallet,Success
PA005481,BI005481,M001742,2025-05-11,3543.8,Credit Card,Success
PA005482,BI005482,M001159,2025-07-03,3413.25,UPI,Success
PA005483,BI005483,M001806,2025-11-18,2719.34,UPI,Success
PA005484,BI005484,M000838,2024-02-24,3673.04,Cash,Failed
PA005485,BI005485,M000270,2024-01-13,3770.57,Credit Card,Success
PA005486,BI005486,M001709,2025-02-23,2679.21,Wallet,Success
PA005487,BI005487,M001054,2024-09-11,3978.04,Net Banking,Success
PA005488,BI005488,M002075,2025-09-30,2089.37,Debit Card,Success
PA005489,BI005489,M000030,2025-04-13,4541.44,Net Banking,Success
PA005490,BI005490,M000960,2025-04-08,2942.14,Credit Card,Success
PA005491,BI005491,M001656,2025-09-21,4653.01,Cash,Success
PA005492,BI005492,M001808,2025-07-23,5486.47,Cash,Success
PA005493,BI005493,M000052,2024-07-27,2285.21,Cash,Success
PA005494,BI005494,M002128,2024-01-09,1016.56,Debit Card,Success
PA005495,BI005495,M000364,2024-02-20,4800.86,Debit Card,Success
PA005496,BI005496,M000163,2025-05-02,3773.65,Wallet,Success
PA005497,BI005497,M001381,2025-10-17,1975.99,Debit Card,Success
PA005498,BI005498,M000774,2025-10-29,3056.36,UPI,Success
PA005499,BI005499,M000457,2024-11-04,2180.66,Debit Card,Success
PA005500,BI005500,M000140,2025-10-31,3081.76,UPI,Refunded
PA005501,BI005501,M001808,2025-07-27,4531.31,Cash,Success
PA005502,BI005502,M000957,2025-02-04,4362.44,Debit Card,Success
PA005503,BI005503,M000620,2025-11-08,2700.91,Credit Card,Success
PA005504,BI005504,M000558,2024-06-21,4718.01,Debit Card,Success
PA005505,BI005505,M002312,2024-06-04,3786.99,Net Banking,Success
PA005506,BI005506,M001336,2025-09-24,3056.13,,Success
PA005507,BI005507,M000094,2025-10-30,4553.7,Credit Card,Success
PA005508,BI005508,M001669,2025-09-01,3572.73,Net Banking,Success
PA005509,BI005509,M001822,2025-01-31,3898.65,UPI,Success
PA005510,BI005510,M001815,2025-04-11,756.32,Net Banking,Success
PA005511,BI005511,M001835,2025-06-16,1623.81,Credit Card,Success
PA005512,BI005512,M000434,2025-07-15,1529.46,Debit Card,Success
PA005513,BI005513,M001275,2025-12-28,4407.58,Net Banking,Success
PA005514,BI005514,M002415,2024-07-08,3806.2,Debit Card,Success
PA005515,BI005515,M001347,2025-05-19,2084.48,Cash,Success
PA005516,BI005516,M000070,2025-08-20,3392.42,Credit Card,Success
PA005517,BI005517,M001940,2024-12-19,4570.52,UPI,Success
PA005518,BI005518,M000252,2024-12-03,2849.34,Wallet,Success
PA005519,BI005519,M001963,2025-12-11,-2514.76,Cash,Success
PA005520,BI005520,M001264,2024-10-02,2932.78,Net Banking,Success
PA005521,BI005521,M001174,2025-10-25,3867.9,Wallet,Success
PA005522,BI005522,M000471,2024-11-08,3946.87,Wallet,Failed
PA005523,BI005523,M000504,2025-10-06,3231.53,Cash,Success
PA005524,BI005524,M000576,2025-11-17,2614.73,Wallet,Success
PA005525,BI005525,M002473,2024-10-16,1513.67,Debit Card,Success
PA005526,BI005526,M000406,2024-06-15,-1734.4,Credit Card,Success
PA005527,BI005527,M001151,2024-10-29,2505.35,Debit Card,Success
PA005528,BI005528,M001350,2024-01-18,3611.1,Cash,Success
PA005529,BI005529,M000024,2025-06-09,3891.47,UPI,Success
PA005530,BI005530,M002430,2024-01-20,3434.31,Debit Card,Success
PA005531,BI005531,M000722,2024-05-13,3526.27,Cash,Success
PA005532,BI005532,M001362,2025-12-31,3529.11,Wallet,Success
PA005533,BI005533,M000441,2024-07-10,4164.42,Credit Card,Success
PA005534,BI005534,M000139,2024-02-13,3512.4,Cash,Success
PA005535,BI005535,M001505,2025-06-22,991.71,Wallet,Success
PA005536,BI005536,M000590,2025-11-29,4674.86,Wallet,Success
PA005537,BI005537,M001622,2024-01-02,3480.15,Wallet,Success
PA005538,BI005538,M001408,2024-01-20,1203.19,Debit Card,Refunded
PA005539,BI005539,M001390,2024-11-15,3833.81,UPI,Success
PA005540,BI005540,M000736,2024-03-24,2104.16,UPI,Success
PA005541,BI005541,M000208,2025-08-06,2796.53,Cash,Success
PA005542,BI005542,M002323,2025-07-07,1000.9,Credit Card,Success
PA005543,BI005543,M001873,2024-02-10,2709.41,Debit Card,Success
PA005544,BI005544,M000441,2025-04-21,4273.47,Wallet,Success
PA005545,BI005545,M001332,2024-08-17,4398.06,Net Banking,Success
PA005546,BI005546,M002193,2024-03-20,2143.7,Wallet,Success
PA005547,BI005547,M002321,2025-12-07,4424.27,Debit Card,Success
PA005548,BI005548,M000116,2025-02-03,2644.71,UPI,Success
PA005549,BI005549,M000340,2025-08-07,4308.63,Wallet,Success
PA005550,BI005550,M001556,2024-07-09,4250.0,Net Banking,Success
PA005551,BI005551,M000119,2024-07-28,2881.67,Net Banking,Success
PA005552,BI005552,M000010,2025-10-25,2280.53,UPI,Success
PA005553,BI005553,M000576,2025-11-17,4320.97,Cash,Success
PA005554,BI005554,M001466,2024-04-01,2191.38,Credit Card,Failed
PA005555,BI005555,M000626,2024-11-08,2115.37,Debit Card,Success
PA005556,BI005556,M001090,2025-09-21,2774.84,Debit Card,Success
PA005557,BI005557,M000653,2024-02-02,1247.74,Wallet,Success
PA005558,BI005558,M001103,2024-11-19,3688.69,UPI,Success
PA005559,BI005559,M001763,2025-12-31,2894.05,Net Banking,Success
PA005560,BI005560,M002188,2024-10-25,4166.36,Net Banking,Success
PA005561,BI005561,M000944,2025-12-02,2609.83,Wallet,Success
PA005562,BI005562,M000730,2025-02-08,4240.83,Wallet,Failed
PA005563,BI005563,M001587,2024-09-18,1857.7,Cash,Success
PA005564,BI005564,M002060,2024-02-14,4479.03,Debit Card,Success
PA005565,BI005565,M001267,2025-09-23,2720.21,Credit Card,Success
PA005566,BI005566,M001725,2025-09-23,3326.64,Wallet,Success
PA005567,BI005567,M002284,2024-10-20,1952.84,UPI,Failed
PA005568,BI005568,M000163,2025-12-16,2786.95,Credit Card,Success
PA005569,BI005569,M001171,2025-12-20,3761.16,Debit Card,Success
PA005570,BI005570,M000630,2025-03-26,4277.43,UPI,Success
PA005571,BI005571,M001545,2024-04-12,3659.81,,Success
PA005572,BI005572,M001753,2024-11-27,2993.12,Wallet,Success
PA005573,BI005573,M001892,2025-10-20,3481.49,Debit Card,Success
PA005574,BI005574,M001962,2024-07-07,2458.0,Credit Card,Success
PA005575,BI005575,M000099,2025-07-22,-3503.13,Net Banking,Success
PA005576,BI005576,M000984,2025-04-27,3412.31,,Success
PA005577,BI005577,M001042,2024-01-22,1852.26,UPI,Success
PA005578,BI005578,M000144,2025-03-25,-5107.08,Wallet,Success
PA005579,BI005579,M001851,2024-11-27,4228.28,Debit Card,Success
PA005580,BI005580,M001111,2025-09-10,4228.62,Wallet,Success
PA005581,BI005581,M001425,2025-11-01,2626.04,Cash,Success
PA005582,BI005582,M000360,2024-02-23,1596.56,Debit Card,Success
PA005583,BI005583,M001412,2025-05-22,3779.73,Cash,Success
PA005584,BI005584,M001067,2025-06-11,3831.66,Cash,Success
PA005585,BI005585,M002013,2025-10-27,2931.99,Debit Card,Success
PA005586,BI005586,M002110,2025-10-19,2513.29,Cash,Success
PA005587,BI005587,M001566,2024-03-15,2138.35,Credit Card,Success
PA005588,BI005588,M000619,2025-04-04,3145.88,Cash,Success
PA005589,BI005589,M000768,2024-09-08,1942.88,Wallet,Failed
PA005590,BI005590,M000664,2024-02-12,4202.02,Wallet,Success
PA005591,BI005591,M001293,2024-05-26,3895.51,UPI,Success
PA005592,BI005592,M002341,2025-09-18,4599.55,Cash,Success
PA005593,BI005593,M002139,2025-07-04,1106.47,Cash,Success
PA005594,BI005594,M000389,2025-01-28,2559.56,Cash,Success
PA005595,BI005595,M002487,2024-08-29,3355.43,Credit Card,Success
PA005596,BI005596,M000366,2024-02-06,2847.95,Wallet,Success
PA005597,BI005597,M001746,2024-07-20,3986.85,Wallet,Success
PA005598,BI005598,M001546,2025-10-04,3689.44,Debit Card,Success
PA005599,BI005599,M001274,2025-11-29,2857.43,UPI,Success
PA005600,BI005600,M002256,2024-01-14,2099.16,Net Banking,Success
PA005601,BI005601,M000891,2024-07-05,1400.57,Credit Card,Success
PA005602,BI005602,M001796,2024-05-15,3350.2,Cash,Success
PA005603,BI005603,M001647,2025-12-03,3417.25,Credit Card,Failed
PA005604,BI005604,M000218,2024-07-10,2842.53,Wallet,Success
PA005605,BI005605,M001258,2025-05-12,4398.74,Cash,Refunded
PA005606,BI005606,M001250,2025-11-11,3926.65,Credit Card,Success
PA005607,BI005607,M000279,2025-12-18,4623.85,Debit Card,Success
PA005608,BI005608,M002276,2025-11-25,3241.04,Wallet,Success
PA005609,BI005609,M002024,2024-06-15,4716.81,Cash,Success
PA005610,BI005610,M002205,2024-01-29,5593.89,UPI,Success
PA005611,BI005611,M001643,2024-01-08,5061.89,Net Banking,Success
PA005612,BI005612,M002115,2025-03-13,4136.23,Debit Card,Success
PA005613,BI005613,M000732,2024-11-07,4299.16,Cash,Failed
PA005614,BI005614,M000197,2024-12-05,3267.98,UPI,Success
PA005615,BI005615,M000373,2024-06-10,2400.4,Cash,Success
PA005616,BI005616,M001669,2024-09-10,2172.9,Credit Card,Success
PA005617,BI005617,M001902,2025-08-16,4609.33,Cash,Success
PA005618,BI005618,M000445,2024-05-17,5017.55,Net Banking,Success
PA005619,BI005619,M000059,2024-05-19,2844.71,Credit Card,Success
PA005620,BI005620,M000050,2024-03-08,4500.14,Cash,Success
PA005621,BI005621,M000110,2024-12-03,4318.51,Debit Card,Refunded
PA005622,BI005622,M001607,2024-09-03,2374.77,Cash,Success
PA005623,BI005623,M001940,2024-01-16,4840.37,UPI,Success
PA005624,BI005624,M000024,2025-11-18,1808.42,UPI,Success
PA005625,BI005625,M000109,2025-03-11,1848.72,Cash,Success
PA005626,BI005626,M002337,2024-02-06,3129.84,Net Banking,Success
PA005627,BI005627,M001234,2025-12-14,2546.63,Net Banking,Success
PA005628,BI005628,M000426,2025-03-18,4502.68,Cash,Success
PA005629,BI005629,M001615,2025-02-26,4773.58,Cash,Success
PA005630,BI005630,M002373,2025-10-07,2428.28,Wallet,Success
PA005631,BI005631,M001777,2024-12-21,2917.43,Debit Card,Success
PA005632,BI005632,M001004,2024-10-07,4373.6,UPI,Success
PA005633,BI005633,M001086,2024-08-20,3450.66,UPI,Success
PA005634,BI005634,M000694,2025-08-12,2822.98,,Success
PA005635,BI005635,M001872,2025-05-18,5465.45,Credit Card,Success
PA005636,BI005636,M002018,2025-08-01,4353.79,Cash,Success
PA005637,BI005637,M002143,2025-04-30,5148.78,Net Banking,Success
PA005638,BI005638,M002213,2024-06-08,3934.58,Debit Card,Success
PA005639,BI005639,M002235,2024-07-29,2109.16,Credit Card,Success
PA005640,BI005640,M000666,2024-01-12,1532.44,UPI,Success
PA005641,BI005641,M001649,2024-10-28,2759.29,Credit Card,Success
PA005642,BI005642,M000614,2024-06-06,2291.92,Cash,Success
PA005643,BI005643,M001677,2025-03-14,1702.87,UPI,Success
PA005644,BI005644,M001523,2025-02-22,3128.22,Cash,Success
PA005645,BI005645,M002216,2025-09-24,1735.99,Net Banking,Success
PA005646,BI005646,M001541,2025-05-11,3553.16,Credit Card,Success
PA005647,BI005647,M001148,2025-09-10,2925.57,Wallet,Success
PA005648,BI005648,M000639,2025-01-19,3885.98,Debit Card,Success
PA005649,BI005649,M000159,2024-08-05,3288.28,Wallet,Success
PA005650,BI005650,M001015,2025-01-31,1544.69,UPI,Success
PA005651,BI005651,M000310,2024-03-11,2723.69,Credit Card,Success
PA005652,BI005652,M000279,2025-12-18,2702.24,Cash,Success
PA005653,BI005653,M000787,2025-09-01,2796.58,Credit Card,Failed
PA005654,BI005654,M001937,2025-04-04,4537.98,Debit Card,Success
PA005655,BI005655,M001063,2025-04-06,2844.12,Net Banking,Success
PA005656,BI005656,M001806,2025-11-11,3653.53,Debit Card,Success
PA005657,BI005657,M001498,2025-06-20,3648.91,UPI,Success
PA005658,BI005658,M001406,2024-05-16,-2508.17,UPI,Success
PA005659,BI005659,M000298,2024-06-01,2026.87,Credit Card,Success
PA005660,BI005660,M002177,2024-10-23,4654.87,UPI,Success
PA005661,BI005661,M000825,2025-07-07,2289.53,Cash,Success
PA005662,BI005662,M002061,2024-05-20,3746.48,Net Banking,Success
PA005663,BI005663,M000718,2025-03-04,3532.58,,Success
PA005664,BI005664,M001229,2024-10-04,3445.55,UPI,Success
PA005665,BI005665,M001362,2024-04-11,2024.78,Debit Card,Success
PA005666,BI005666,M002347,2025-01-13,4221.02,Net Banking,Failed
PA005667,BI005667,M000580,2024-05-12,2446.08,UPI,Success
PA005668,BI005668,M001369,2024-10-17,4176.65,Wallet,Success
PA005669,BI005669,M002086,2025-06-07,1691.92,Net Banking,Success
PA005670,BI005670,M000802,2024-06-24,1803.7,Credit Card,Success
PA005671,BI005671,M001261,2025-05-20,2476.13,UPI,Success
PA005672,BI005672,M002397,2025-12-05,1416.12,Credit Card,Success
PA005673,BI005673,M001790,2025-01-19,3717.72,Wallet,Success
PA005674,BI005674,M001897,2025-10-07,580.72,Debit Card,Success
PA005675,BI005675,M000553,2025-01-11,2273.05,Credit Card,Success
PA005676,BI005676,M000023,2024-04-21,3760.43,,Success
PA005677,BI005677,M000395,2024-09-21,2166.89,UPI,Success
